block_group_id,census_value,state_county_tract_id,total_tract_population,population_ratio
361119529013,1274.0,36-111-952901,2833.0,44.97
361119529021,1613.0,36-111-952902,2826.0,57.08
361119529022,1213.0,36-111-952902,2826.0,42.92
361119530001,1423.0,36-111-953000,1935.0,73.54
361119530002,512.0,36-111-953000,1935.0,26.46
361119533001,1326.0,36-111-953300,4526.0,29.3
361119533002,1121.0,36-111-953300,4526.0,24.77
361119533003,2079.0,36-111-953300,4526.0,45.93
361119534001,1026.0,36-111-953400,4606.0,22.28
361119534002,1006.0,36-111-953400,4606.0,21.84
361119534003,1070.0,36-111-953400,4606.0,23.23
361119534004,1504.0,36-111-953400,4606.0,32.65
361119535001,712.0,36-111-953500,5289.0,13.46
361119535002,3862.0,36-111-953500,5289.0,73.02
361119535003,715.0,36-111-953500,5289.0,13.52
361119536001,1258.0,36-111-953600,6185.0,20.34
361119536002,2266.0,36-111-953600,6185.0,36.64
361119536003,1536.0,36-111-953600,6185.0,24.83
361119536004,1125.0,36-111-953600,6185.0,18.19
361119537001,1963.0,36-111-953700,4943.0,39.71
361119537002,1542.0,36-111-953700,4943.0,31.2
361119537003,363.0,36-111-953700,4943.0,7.34
361119537004,1075.0,36-111-953700,4943.0,21.75
361119538001,1392.0,36-111-953800,3750.0,37.12
361119538002,942.0,36-111-953800,3750.0,25.12
361119538003,1416.0,36-111-953800,3750.0,37.76
361119539001,1915.0,36-111-953900,4967.0,38.55
361119539002,2032.0,36-111-953900,4967.0,40.91
361119539003,1020.0,36-111-953900,4967.0,20.54
361119540001,1492.0,36-111-954000,4731.0,31.54
361119540002,1371.0,36-111-954000,4731.0,28.98
361119540003,1868.0,36-111-954000,4731.0,39.48
361119541001,1142.0,36-111-954100,5682.0,20.1
361119541002,2070.0,36-111-954100,5682.0,36.43
361119541003,1472.0,36-111-954100,5682.0,25.91
361119541004,998.0,36-111-954100,5682.0,17.56
361119542001,1291.0,36-111-954200,5624.0,22.96
361119542002,1066.0,36-111-954200,5624.0,18.95
361119542003,2763.0,36-111-954200,5624.0,49.13
361119542004,504.0,36-111-954200,5624.0,8.96
361119544011,1334.0,36-111-954401,3167.0,42.12
361119544012,1833.0,36-111-954401,3167.0,57.88
361119544021,1944.0,36-111-954402,5671.0,34.28
361119544022,2271.0,36-111-954402,5671.0,40.05
361119544023,1456.0,36-111-954402,5671.0,25.67
361119545001,1137.0,36-111-954500,4374.0,25.99
361119545002,2005.0,36-111-954500,4374.0,45.84
361119545003,740.0,36-111-954500,4374.0,16.92
361119545004,492.0,36-111-954500,4374.0,11.25
361119546001,1008.0,36-111-954600,1537.0,65.58
361119546002,529.0,36-111-954600,1537.0,34.42
361119547001,1057.0,36-111-954700,1754.0,60.26
361119547002,697.0,36-111-954700,1754.0,39.74
361119548001,2794.0,36-111-954800,5149.0,54.26
361119548002,1029.0,36-111-954800,5149.0,19.98
361119548003,1326.0,36-111-954800,5149.0,25.75
361119549001,1750.0,36-111-954900,1750.0,100.0
361119550011,753.0,36-111-955001,2143.0,35.14
361119550012,1390.0,36-111-955001,2143.0,64.86
361119550021,1525.0,36-111-955002,3203.0,47.61
361119550022,1678.0,36-111-955002,3203.0,52.39
361119553001,1354.0,36-111-955300,2374.0,57.03
361119553002,593.0,36-111-955300,2374.0,24.98
361119553003,427.0,36-111-955300,2374.0,17.99
361119554001,1528.0,36-111-955400,4821.0,31.69
361119554002,2013.0,36-111-955400,4821.0,41.75
361119554003,1280.0,36-111-955400,4821.0,26.55
361130701001,1317.0,36-113-070100,2703.0,48.72
361130701002,1386.0,36-113-070100,2703.0,51.28
361130702001,1552.0,36-113-070200,2163.0,71.75
361130702002,611.0,36-113-070200,2163.0,28.25
361130703001,1431.0,36-113-070300,3551.0,40.3
361130703002,2120.0,36-113-070300,3551.0,59.7
361130704001,920.0,36-113-070400,3849.0,23.9
361130704002,1326.0,36-113-070400,3849.0,34.45
361130704003,1603.0,36-113-070400,3849.0,41.65
361130705001,1100.0,36-113-070500,2518.0,43.69
361130705002,1418.0,36-113-070500,2518.0,56.31
361130706021,717.0,36-113-070602,1504.0,47.67
361130706022,787.0,36-113-070602,1504.0,52.33
361130706031,545.0,36-113-070603,3920.0,13.9
361130706032,2058.0,36-113-070603,3920.0,52.5
361130706033,1317.0,36-113-070603,3920.0,33.6
361130706041,0.0,36-113-070604,2141.0,0.0
361130706042,457.0,36-113-070604,2141.0,21.35
361130706043,1684.0,36-113-070604,2141.0,78.65
361130707011,1045.0,36-113-070701,3713.0,28.14
361130707012,903.0,36-113-070701,3713.0,24.32
361130707013,1149.0,36-113-070701,3713.0,30.95
361130707014,616.0,36-113-070701,3713.0,16.59
361130707021,2373.0,36-113-070702,5275.0,44.99
361130707022,2902.0,36-113-070702,5275.0,55.01
361130708011,2415.0,36-113-070801,3846.0,62.79
361130708012,1431.0,36-113-070801,3846.0,37.21
361130708021,1054.0,36-113-070802,3658.0,28.81
361130708022,2604.0,36-113-070802,3658.0,71.19
361130709001,616.0,36-113-070900,4857.0,12.68
361130709002,2242.0,36-113-070900,4857.0,46.16
361130709003,1527.0,36-113-070900,4857.0,31.44
361130709004,472.0,36-113-070900,4857.0,9.72
361130710001,667.0,36-113-071000,3126.0,21.34
361130710002,1347.0,36-113-071000,3126.0,43.09
361130710003,674.0,36-113-071000,3126.0,21.56
361130710004,438.0,36-113-071000,3126.0,14.01
361130720011,1033.0,36-113-072001,1845.0,55.99
361130720012,812.0,36-113-072001,1845.0,44.01
361130720021,1001.0,36-113-072002,1678.0,59.65
361130720022,677.0,36-113-072002,1678.0,40.35
361130730001,1352.0,36-113-073000,3974.0,34.02
361130730002,1474.0,36-113-073000,3974.0,37.09
361130730003,692.0,36-113-073000,3974.0,17.41
361130730004,456.0,36-113-073000,3974.0,11.47
361130735001,1125.0,36-113-073500,1745.0,64.47
361130735002,620.0,36-113-073500,1745.0,35.53
361130740001,663.0,36-113-074000,2327.0,28.49
361130740002,586.0,36-113-074000,2327.0,25.18
361130740003,1078.0,36-113-074000,2327.0,46.33
361130750011,997.0,36-113-075001,1955.0,51.0
361130750012,958.0,36-113-075001,1955.0,49.0
361130750021,459.0,36-113-075002,1185.0,38.73
361130750022,726.0,36-113-075002,1185.0,61.27
361130760001,554.0,36-113-076000,2176.0,25.46
361130760002,731.0,36-113-076000,2176.0,33.59
361130760003,891.0,36-113-076000,2176.0,40.95
361130780001,777.0,36-113-078000,1983.0,39.18
361130780002,515.0,36-113-078000,1983.0,25.97
361130780003,691.0,36-113-078000,1983.0,34.85
361150801001,1265.0,36-115-080100,4896.0,25.84
361150801002,804.0,36-115-080100,4896.0,16.42
361150801003,1710.0,36-115-080100,4896.0,34.93
361150801004,1117.0,36-115-080100,4896.0,22.81
361150802001,1059.0,36-115-080200,2517.0,42.07
361150802002,1458.0,36-115-080200,2517.0,57.93
361150803011,1740.0,36-115-080301,3348.0,51.97
361150803012,1608.0,36-115-080301,3348.0,48.03
361150803021,1226.0,36-115-080302,2171.0,56.47
361150803022,496.0,36-115-080302,2171.0,22.85
361150803023,449.0,36-115-080302,2171.0,20.68
361150810011,1130.0,36-115-081001,1814.0,62.29
361150810012,684.0,36-115-081001,1814.0,37.71
361150810021,1753.0,36-115-081002,4017.0,43.64
361150810022,1046.0,36-115-081002,4017.0,26.04
361150810023,1218.0,36-115-081002,4017.0,30.32
361150820011,1129.0,36-115-082001,5093.0,22.17
361150820012,1288.0,36-115-082001,5093.0,25.29
361150820013,883.0,36-115-082001,5093.0,17.34
361150820014,714.0,36-115-082001,5093.0,14.02
361150820015,1079.0,36-115-082001,5093.0,21.19
361150820021,567.0,36-115-082002,1103.0,51.41
361150820022,536.0,36-115-082002,1103.0,48.59
361150840011,1781.0,36-115-084001,3058.0,58.24
361150840012,1277.0,36-115-084001,3058.0,41.76
361150840021,1252.0,36-115-084002,3197.0,39.16
361150840022,1945.0,36-115-084002,3197.0,60.84
361150850001,834.0,36-115-085000,2057.0,40.54
361150850002,1223.0,36-115-085000,2057.0,59.46
361150860001,764.0,36-115-086000,1794.0,42.59
361150860002,1030.0,36-115-086000,1794.0,57.41
361150870001,1321.0,36-115-087000,3666.0,36.03
361150870002,1334.0,36-115-087000,3666.0,36.39
361150870003,1011.0,36-115-087000,3666.0,27.58
361150880011,1042.0,36-115-088001,2903.0,35.89
361150880012,1861.0,36-115-088001,2903.0,64.11
361150880021,1197.0,36-115-088002,3136.0,38.17
361150880022,1026.0,36-115-088002,3136.0,32.72
361150880023,913.0,36-115-088002,3136.0,29.11
361150890001,2161.0,36-115-089000,4878.0,44.3
361150890002,1324.0,36-115-089000,4878.0,27.14
361150890003,1393.0,36-115-089000,4878.0,28.56
361150900001,1330.0,36-115-090000,2627.0,50.63
361150900002,570.0,36-115-090000,2627.0,21.7
361150900003,727.0,36-115-090000,2627.0,27.67
361150910001,876.0,36-115-091000,1821.0,48.11
361150910002,945.0,36-115-091000,1821.0,51.89
361150920001,1622.0,36-115-092000,3290.0,49.3
361150920002,1668.0,36-115-092000,3290.0,50.7
361150930001,483.0,36-115-093000,1766.0,27.35
361150930002,1283.0,36-115-093000,1766.0,72.65
361150940001,1047.0,36-115-094000,2352.0,44.52
361150940002,1305.0,36-115-094000,2352.0,55.48
361170201031,2719.0,36-117-020103,2719.0,100.0
361170201041,2854.0,36-117-020104,2854.0,100.0
361170201051,2900.0,36-117-020105,2900.0,100.0
361170201061,1957.0,36-117-020106,1957.0,100.0
361170202011,698.0,36-117-020201,4482.0,15.57
361170202012,1920.0,36-117-020201,4482.0,42.84
361170202013,1864.0,36-117-020201,4482.0,41.59
361170202021,1140.0,36-117-020202,4789.0,23.8
361170202022,1450.0,36-117-020202,4789.0,30.28
361170202023,2199.0,36-117-020202,4789.0,45.92
361170203021,2807.0,36-117-020302,5660.0,49.59
361170203022,995.0,36-117-020302,5660.0,17.58
361170203023,1858.0,36-117-020302,5660.0,32.83
361170203031,1578.0,36-117-020303,3588.0,43.98
361170203032,501.0,36-117-020303,3588.0,13.96
361170203033,1509.0,36-117-020303,3588.0,42.06
361170204011,895.0,36-117-020401,2681.0,33.38
361170204012,1786.0,36-117-020401,2681.0,66.62
361170204021,2360.0,36-117-020402,4188.0,56.35
361170204022,1828.0,36-117-020402,4188.0,43.65
361170205001,1454.0,36-117-020500,4583.0,31.73
361170205002,912.0,36-117-020500,4583.0,19.9
361170205003,2217.0,36-117-020500,4583.0,48.37
361170206011,1794.0,36-117-020601,1794.0,100.0
361170206021,2201.0,36-117-020602,2201.0,100.0
361170207001,773.0,36-117-020700,3439.0,22.48
361170207002,1769.0,36-117-020700,3439.0,51.44
361170207003,897.0,36-117-020700,3439.0,26.08
361170208001,1348.0,36-117-020800,3229.0,41.75
361170208002,904.0,36-117-020800,3229.0,28.0
361170208003,977.0,36-117-020800,3229.0,30.26
361170209001,693.0,36-117-020900,4808.0,14.41
361170209002,1703.0,36-117-020900,4808.0,35.42
361170209003,614.0,36-117-020900,4808.0,12.77
361170209004,1798.0,36-117-020900,4808.0,37.4
361170210001,760.0,36-117-021000,6290.0,12.08
361170210002,2300.0,36-117-021000,6290.0,36.57
361170210003,1449.0,36-117-021000,6290.0,23.04
361170210004,1781.0,36-117-021000,6290.0,28.31
361170211001,1184.0,36-117-021100,5084.0,23.29
361170211002,1545.0,36-117-021100,5084.0,30.39
361170211003,1474.0,36-117-021100,5084.0,28.99
361170211004,881.0,36-117-021100,5084.0,17.33
361170212001,872.0,36-117-021200,4617.0,18.89
361170212002,1863.0,36-117-021200,4617.0,40.35
361170212003,667.0,36-117-021200,4617.0,14.45
361170212004,1215.0,36-117-021200,4617.0,26.32
361170214001,1447.0,36-117-021400,3355.0,43.13
361170214002,513.0,36-117-021400,3355.0,15.29
361170214003,1395.0,36-117-021400,3355.0,41.58
361170215011,1056.0,36-117-021501,2073.0,50.94
361170215012,1017.0,36-117-021501,2073.0,49.06
361170215021,1475.0,36-117-021502,4055.0,36.37
361170215022,1708.0,36-117-021502,4055.0,42.12
361170215023,872.0,36-117-021502,4055.0,21.5
361170216001,1062.0,36-117-021600,3903.0,27.21
361170216002,1765.0,36-117-021600,3903.0,45.22
361170216003,1076.0,36-117-021600,3903.0,27.57
361170217001,1845.0,36-117-021700,4050.0,45.56
361170217002,1333.0,36-117-021700,4050.0,32.91
361170217003,872.0,36-117-021700,4050.0,21.53
361170218001,659.0,36-117-021800,2033.0,32.42
361170218002,1374.0,36-117-021800,2033.0,67.58
361190001011,1704.0,36-119-000101,4492.0,37.93
361190001012,1745.0,36-119-000101,4492.0,38.85
361190001013,1043.0,36-119-000101,4492.0,23.22
361190001031,834.0,36-119-000103,5180.0,16.1
361190001032,2486.0,36-119-000103,5180.0,47.99
361190001033,1616.0,36-119-000103,5180.0,31.2
361190001034,244.0,36-119-000103,5180.0,4.71
361190001041,1321.0,36-119-000104,1321.0,100.0
361190002021,681.0,36-119-000202,4718.0,14.43
361190002022,1111.0,36-119-000202,4718.0,23.55
361190002023,2926.0,36-119-000202,4718.0,62.02
361190002031,580.0,36-119-000203,3757.0,15.44
361190002032,1602.0,36-119-000203,3757.0,42.64
361190002033,1575.0,36-119-000203,3757.0,41.92
361190002041,1058.0,36-119-000204,2948.0,35.89
361190002042,1890.0,36-119-000204,2948.0,64.11
361190002051,1557.0,36-119-000205,3432.0,45.37
361190002052,872.0,36-119-000205,3432.0,25.41
361190002053,1003.0,36-119-000205,3432.0,29.22
361190003001,746.0,36-119-000300,4314.0,17.29
361190003002,2411.0,36-119-000300,4314.0,55.89
361190003003,1157.0,36-119-000300,4314.0,26.82
361190004011,669.0,36-119-000401,5059.0,13.22
361190004012,1353.0,36-119-000401,5059.0,26.74
361190004013,1650.0,36-119-000401,5059.0,32.62
361190004014,1387.0,36-119-000401,5059.0,27.42
361190004031,1294.0,36-119-000403,3616.0,35.79
361190004032,1529.0,36-119-000403,3616.0,42.28
361190004033,0.0,36-119-000403,3616.0,0.0
361190004034,793.0,36-119-000403,3616.0,21.93
361190004041,669.0,36-119-000404,3359.0,19.92
361190004042,2690.0,36-119-000404,3359.0,80.08
361190005011,216.0,36-119-000501,3188.0,6.78
361190005012,2972.0,36-119-000501,3188.0,93.22
361190005021,363.0,36-119-000502,1747.0,20.78
361190005022,1384.0,36-119-000502,1747.0,79.22
361190006011,593.0,36-119-000601,2723.0,21.78
361190006012,2130.0,36-119-000601,2723.0,78.22
361190006021,1254.0,36-119-000602,3891.0,32.23
361190006022,2637.0,36-119-000602,3891.0,67.77
361190007011,2446.0,36-119-000701,4036.0,60.6
361190007012,1590.0,36-119-000701,4036.0,39.4
361190007021,2261.0,36-119-000702,5128.0,44.09
361190007022,1482.0,36-119-000702,5128.0,28.9
361190007023,1385.0,36-119-000702,5128.0,27.01
361190008011,1450.0,36-119-000801,6381.0,22.72
361190008012,886.0,36-119-000801,6381.0,13.88
361190008013,1891.0,36-119-000801,6381.0,29.63
361190008014,905.0,36-119-000801,6381.0,14.18
361190008015,1249.0,36-119-000801,6381.0,19.57
361190008021,772.0,36-119-000802,2470.0,31.26
361190008022,1698.0,36-119-000802,2470.0,68.74
361190008031,2193.0,36-119-000803,5925.0,37.01
361190008032,1796.0,36-119-000803,5925.0,30.31
361190008033,1936.0,36-119-000803,5925.0,32.68
361190009001,1625.0,36-119-000900,3521.0,46.15
361190009002,999.0,36-119-000900,3521.0,28.37
361190009003,897.0,36-119-000900,3521.0,25.48
361190010001,689.0,36-119-001000,2098.0,32.84
361190010002,1409.0,36-119-001000,2098.0,67.16
361190011011,2023.0,36-119-001101,3314.0,61.04
361190011012,1291.0,36-119-001101,3314.0,38.96
361190011021,1872.0,36-119-001102,5662.0,33.06
361190011022,2500.0,36-119-001102,5662.0,44.15
361190011023,1290.0,36-119-001102,5662.0,22.78
361190012001,1011.0,36-119-001200,4687.0,21.57
361190012002,1682.0,36-119-001200,4687.0,35.89
361190012003,1994.0,36-119-001200,4687.0,42.54
361190013011,2071.0,36-119-001301,4279.0,48.4
361190013012,507.0,36-119-001301,4279.0,11.85
361190013013,1701.0,36-119-001301,4279.0,39.75
361190013021,1903.0,36-119-001302,4010.0,47.46
361190013022,1416.0,36-119-001302,4010.0,35.31
361190013023,691.0,36-119-001302,4010.0,17.23
361190013041,2581.0,36-119-001304,3896.0,66.25
361190013042,1315.0,36-119-001304,3896.0,33.75
361190013051,1721.0,36-119-001305,3802.0,45.27
361190013052,2081.0,36-119-001305,3802.0,54.73
361190014011,1003.0,36-119-001401,4224.0,23.75
361190014012,502.0,36-119-001401,4224.0,11.88
361190014013,2124.0,36-119-001401,4224.0,50.28
361190014014,595.0,36-119-001401,4224.0,14.09
361190014021,922.0,36-119-001402,1509.0,61.1
361190014022,587.0,36-119-001402,1509.0,38.9
361190014031,987.0,36-119-001403,2995.0,32.95
361190014032,798.0,36-119-001403,2995.0,26.64
361190014033,789.0,36-119-001403,2995.0,26.34
361190014034,421.0,36-119-001403,2995.0,14.06
361190015021,1246.0,36-119-001502,3197.0,38.97
361190015022,725.0,36-119-001502,3197.0,22.68
361190015023,1226.0,36-119-001502,3197.0,38.35
361190015031,593.0,36-119-001503,2612.0,22.7
361190015032,1616.0,36-119-001503,2612.0,61.87
361190015033,403.0,36-119-001503,2612.0,15.43
361190015034,0.0,36-119-001503,2612.0,0.0
361190015041,2014.0,36-119-001504,5763.0,34.95
361190015042,1401.0,36-119-001504,5763.0,24.31
361190015043,1066.0,36-119-001504,5763.0,18.5
361190015044,1282.0,36-119-001504,5763.0,22.25
361190015051,2045.0,36-119-001505,2045.0,100.0
361190016001,506.0,36-119-001600,4729.0,10.7
361190016002,428.0,36-119-001600,4729.0,9.05
361190016003,1895.0,36-119-001600,4729.0,40.07
361190016004,1900.0,36-119-001600,4729.0,40.18
361190017011,975.0,36-119-001701,3399.0,28.68
361190017012,724.0,36-119-001701,3399.0,21.3
361190017013,682.0,36-119-001701,3399.0,20.06
361190017014,1018.0,36-119-001701,3399.0,29.95
361190017021,774.0,36-119-001702,2731.0,28.34
361190017022,1957.0,36-119-001702,2731.0,71.66
361190018001,1135.0,36-119-001800,1629.0,69.67
361190018002,494.0,36-119-001800,1629.0,30.33
361190019001,1614.0,36-119-001900,1614.0,100.0
361190020001,1278.0,36-119-002000,4242.0,30.13
361190020002,793.0,36-119-002000,4242.0,18.69
361190020003,628.0,36-119-002000,4242.0,14.8
361190020004,1543.0,36-119-002000,4242.0,36.37
361190021011,1808.0,36-119-002101,4241.0,42.63
361190021012,1417.0,36-119-002101,4241.0,33.41
361190021013,1016.0,36-119-002101,4241.0,23.96
361190021031,852.0,36-119-002103,3110.0,27.4
361190021032,934.0,36-119-002103,3110.0,30.03
361190021033,1324.0,36-119-002103,3110.0,42.57
361190021041,966.0,36-119-002104,5806.0,16.64
361190021042,962.0,36-119-002104,5806.0,16.57
361190021043,2604.0,36-119-002104,5806.0,44.85
361190021044,1274.0,36-119-002104,5806.0,21.94
361190021051,678.0,36-119-002105,1661.0,40.82
361190021052,983.0,36-119-002105,1661.0,59.18
361190021061,1193.0,36-119-002106,2498.0,47.76
361190021062,1305.0,36-119-002106,2498.0,52.24
361190021071,1832.0,36-119-002107,1832.0,100.0
361190022011,844.0,36-119-002201,2373.0,35.57
361190022012,1529.0,36-119-002201,2373.0,64.43
361190022021,625.0,36-119-002202,5003.0,12.49
361190022022,1586.0,36-119-002202,5003.0,31.7
361190022023,1373.0,36-119-002202,5003.0,27.44
361190022024,1419.0,36-119-002202,5003.0,28.36
361190022031,1722.0,36-119-002203,1722.0,100.0
361190022041,1149.0,36-119-002204,5296.0,21.7
361190022042,1518.0,36-119-002204,5296.0,28.66
361190022043,1486.0,36-119-002204,5296.0,28.06
361190022044,1143.0,36-119-002204,5296.0,21.58
361190023001,2553.0,36-119-002300,3992.0,63.95
361190023002,1439.0,36-119-002300,3992.0,36.05
361190024011,2011.0,36-119-002401,2011.0,100.0
361190024021,920.0,36-119-002402,3801.0,24.2
361190024022,2881.0,36-119-002402,3801.0,75.8
361190024031,1820.0,36-119-002403,5053.0,36.02
361190024032,661.0,36-119-002403,5053.0,13.08
361190024033,546.0,36-119-002403,5053.0,10.81
361190024034,731.0,36-119-002403,5053.0,14.47
361190024035,1295.0,36-119-002403,5053.0,25.63
361190024041,1206.0,36-119-002404,4283.0,28.16
361190024042,1599.0,36-119-002404,4283.0,37.33
361190024043,1478.0,36-119-002404,4283.0,34.51
361190024051,1223.0,36-119-002405,3405.0,35.92
361190024052,1113.0,36-119-002405,3405.0,32.69
361190024053,1069.0,36-119-002405,3405.0,31.4
361190026001,1053.0,36-119-002600,4813.0,21.88
361190026002,3081.0,36-119-002600,4813.0,64.01
361190026003,679.0,36-119-002600,4813.0,14.11
361190027001,2102.0,36-119-002700,4250.0,49.46
361190027002,2148.0,36-119-002700,4250.0,50.54
361190028001,1206.0,36-119-002800,2518.0,47.9
361190028002,1312.0,36-119-002800,2518.0,52.1
361190029001,2355.0,36-119-002900,4158.0,56.64
361190029002,1803.0,36-119-002900,4158.0,43.36
361190030001,865.0,36-119-003000,2691.0,32.14
361190030002,1826.0,36-119-003000,2691.0,67.86
361190031001,1269.0,36-119-003100,3244.0,39.12
361190031002,1975.0,36-119-003100,3244.0,60.88
361190032001,686.0,36-119-003200,2939.0,23.34
361190032002,2253.0,36-119-003200,2939.0,76.66
361190033001,948.0,36-119-003300,3430.0,27.64
361190033002,816.0,36-119-003300,3430.0,23.79
361190033003,1084.0,36-119-003300,3430.0,31.6
361190033004,582.0,36-119-003300,3430.0,16.97
361190034001,864.0,36-119-003400,4549.0,18.99
361190034002,1262.0,36-119-003400,4549.0,27.74
